timestamp,Robin_public_Carolina,Robin_lodging_Dorthy,Robin_education_Zenia,Robin_office_Dina,Robin_education_Derick,Robin_education_Della,Robin_education_Leslie,Robin_office_Sammie,Robin_education_Mercedes,Robin_education_Julius,Robin_education_Lashandra,Robin_education_Lizbeth,Robin_office_Gayle,Robin_office_Shirlene,Robin_education_Madeline,Robin_lodging_Phillip,Robin_education_Jasper,Robin_office_Wai,Robin_education_Terrance,Robin_lodging_Elmer,Robin_office_Addie,Robin_education_Cecilia,Robin_education_Kiera,Robin_lodging_Pricilla,Robin_education_So,Robin_office_Maryann,Robin_office_Serena,Robin_education_Derrick,Robin_education_Megan,Robin_office_Adolph,Robin_office_Lindsay,Robin_education_Takako,Robin_lodging_Oliva,Robin_office_Victor,Robin_education_Margarito,Robin_public_Cami,Robin_education_Kristopher,Robin_education_Billi,Robin_lodging_Celia,Robin_office_Donald,Robin_assembly_Colleen,Robin_office_Soledad,Robin_education_Audrea,Robin_office_Saul,Robin_lodging_Donna,Robin_office_Antonina,Robin_office_Erma,Robin_office_Zelma,Robin_lodging_Renea,Robin_lodging_Armand,Robin_education_Karyl,Robin_lodging_Janie,Shrew_office_Sherill,Shrew_office_Rose,Shrew_office_Nora,Shrew_office_Katherine,Shrew_office_Ila,Shrew_office_Doug,Shrew_office_Doris,Shrew_office_Lin,Shrew_office_Kenneth,Mouse_health_Buddy,Mouse_health_Modesto,Mouse_lodging_Vicente,Mouse_health_Justin,Mouse_health_Ileana,Mouse_health_Estela,Mouse_science_Micheal
2016-01-06 21:00:00,158.8173,42.4,140.2044,35.4434,570.0,0.7492,828.0543,95.5035,207.9125,292.6,388.1524,116.8,58.3025,30.9192,359.9682,52.7,148.8,121.1,258.8,96.5,14.1,42.8961,78.2523,82.0,509.83,218.2,42.7,418.5984,220.4781,24.2566,67.0774,144.1,47.3,53.9215,508.709,74.5173,110.7,35.4,47.5,177.142,63.6247,15.2432,227.3519,11.3,22.2708,392.0,9.6,135.6236,80.5,40.8314,30.5987,197.9253,311.0,10.0,149.3,58.7,145.6,79.0,180.8,350.3,46.7,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-06 22:00:00,158.8173,41.2,140.2044,35.4434,555.5,0.7492,828.0543,95.5035,207.9125,282.8,388.1524,115.6,58.3025,30.9192,359.9682,54.6,146.3,111.2,258.6,91.5,14.3,42.8961,78.2523,77.4,509.83,215.9,41.3,418.5984,220.4781,24.2566,67.0774,143.3,46.2,53.9215,508.709,74.5173,109.3,34.5,45.2,177.142,63.6247,15.2432,227.3519,11.2,22.2708,386.5,9.6,135.6236,76.8,40.8314,30.5987,191.3253,273.5,8.7,108.7,57.4,145.3,78.2,179.2,334.1,44.6,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-06 23:00:00,158.8173,34.5,140.2044,35.4434,537.0,0.7492,828.0543,95.5035,207.9125,276.4,388.1524,109.0,58.3025,30.9192,359.9682,56.3,142.8,108.9,258.2,86.8,14.0,42.8961,78.2523,81.0,509.83,213.3,40.2,418.5984,220.4781,24.2566,67.0774,140.9,46.5,53.9215,508.709,74.5173,109.0,37.1,45.7,177.142,63.6247,15.2432,227.3519,11.5,22.2708,379.7,9.6,135.6236,74.0,40.8314,30.5987,193.0253,245.5,6.9,105.3,54.0,146.6,73.6,163.3,316.9,38.1,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 00:00:00,158.8173,32.6,140.2044,35.4434,516.0,0.7492,828.0543,95.5035,207.9125,280.6,388.1524,95.2,58.3025,30.9192,359.9682,51.3,146.6,101.0,262.3,86.3,14.9,42.8961,78.2523,80.7,509.83,215.7,38.0,418.5984,220.4781,24.2566,67.0774,141.8,43.8,53.9215,508.709,74.5173,105.7,37.9,42.9,177.142,63.6247,15.2432,227.3519,11.7,22.2708,363.4,9.0,135.6236,78.2,40.8314,30.5987,180.5253,226.0,9.0,100.0,52.2,133.1,72.0,168.5,304.5,34.3,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 01:00:00,158.8173,25.4,140.2044,35.4434,511.0,0.7492,828.0543,95.5035,207.9125,267.8,388.1524,108.2,58.3025,30.9192,359.9682,49.4,143.4,98.4,259.3,78.5,14.0,42.8961,78.2523,71.9,509.83,209.2,39.6,418.5984,220.4781,24.2566,67.0774,142.1,35.8,53.9215,508.709,74.5173,111.1,37.1,38.1,177.142,63.6247,15.2432,227.3519,11.0,22.2708,373.5,8.6,135.6236,69.5,40.8314,30.5987,166.3253,219.5,7.2,99.4,55.2,133.3,69.5,162.8,290.3,33.4,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 02:00:00,158.8173,20.8,140.2044,35.4434,514.0,0.7492,828.0543,95.5035,207.9125,267.2,388.1524,109.2,58.3025,30.9192,359.9682,47.7,141.4,97.1,245.0,73.8,14.0,42.8961,78.2523,56.1,509.83,211.7,39.2,418.5984,220.4781,24.2566,67.0774,141.7,31.6,53.9215,508.709,74.5173,110.9,35.8,36.3,177.142,63.6247,15.2432,227.3519,11.0,22.2708,375.4,8.6,135.6236,63.4,40.8314,30.5987,164.9253,214.5,7.4,100.8,55.6,134.5,68.5,157.3,296.5,33.7,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 03:00:00,158.8173,19.2,140.2044,35.4434,512.5,0.7492,828.0543,95.5035,207.9125,260.8,388.1524,109.4,58.3025,30.9192,359.9682,46.5,141.4,99.7,244.8,67.5,14.2,42.8961,78.2523,49.3,509.83,211.7,39.6,418.5984,220.4781,24.2566,67.0774,141.6,29.8,53.9215,508.709,74.5173,112.0,35.3,31.5,177.142,63.6247,15.2432,227.3519,11.1,22.2708,373.2,8.5,135.6236,56.2,40.8314,30.5987,153.0253,204.5,7.1,98.5,56.6,135.1,68.4,154.8,290.2,34.8,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 04:00:00,158.8173,18.4,140.2044,35.4434,522.5,0.7492,828.0543,95.5035,207.9125,261.6,388.1524,106.8,58.3025,30.9192,359.9682,46.5,142.3,101.6,244.5,67.4,14.8,42.8961,78.2523,49.1,509.83,209.6,39.5,418.5984,220.4781,24.2566,67.0774,142.1,27.5,53.9215,508.709,74.5173,109.0,35.7,31.0,177.142,63.6247,15.2432,227.3519,11.1,22.2708,370.2,8.4,135.6236,59.2,40.8314,30.5987,152.4253,196.0,7.1,103.6,57.5,132.4,68.4,155.8,292.4,33.2,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 05:00:00,158.8173,18.1,140.2044,35.4434,529.5,0.7492,828.0543,95.5035,207.9125,266.2,388.1524,109.8,58.3025,30.9192,359.9682,46.5,140.4,114.9,241.4,64.9,16.9,42.8961,78.2523,51.3,509.83,216.6,40.6,418.5984,220.4781,24.2566,67.0774,143.0,29.2,53.9215,508.709,74.5173,106.5,37.2,30.6,177.142,63.6247,15.2432,227.3519,11.0,22.2708,375.7,8.5,135.6236,57.0,40.8314,30.5987,159.3253,217.0,7.2,132.4,57.5,132.8,68.6,157.7,289.8,34.0,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 06:00:00,158.8173,17.7,140.2044,35.4434,529.5,0.7492,828.0543,95.5035,207.9125,296.0,388.1524,112.2,58.3025,30.9192,359.9682,45.4,142.4,131.9,242.9,75.8,16.8,42.8961,78.2523,64.3,509.83,225.2,43.4,418.5984,220.4781,24.2566,67.0774,148.8,30.9,53.9215,508.709,74.5173,106.9,42.4,31.2,177.142,63.6247,15.2432,227.3519,11.0,22.2708,381.8,8.5,135.6236,63.5,40.8314,30.5987,169.4253,260.0,7.6,157.9,59.3,132.2,69.6,175.9,293.1,39.8,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 07:00:00,158.8173,19.5,140.2044,35.4434,546.5,0.7492,828.0543,95.5035,207.9125,328.2,388.1524,109.4,58.3025,30.9192,359.9682,46.2,148.5,174.6,251.0,91.5,16.3,42.8961,78.2523,67.2,509.83,230.2,44.7,418.5984,220.4781,24.2566,67.0774,150.2,31.2,53.9215,508.709,74.5173,101.0,50.2,32.0,177.142,63.6247,15.2432,227.3519,11.4,22.2708,419.6,8.8,135.6236,99.1,40.8314,30.5987,147.4253,270.0,12.2,217.2,61.7,139.6,75.3,227.4,347.3,40.8,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 08:00:00,158.8173,22.9,140.2044,35.4434,573.0,0.7492,828.0543,95.5035,207.9125,422.0,388.1524,108.2,58.3025,30.9192,359.9682,49.7,173.3,225.7,272.9,101.1,16.6,42.8961,78.2523,68.6,509.83,250.7,52.0,418.5984,220.4781,24.2566,67.0774,157.1,32.2,53.9215,508.709,74.5173,106.6,49.8,35.4,177.142,63.6247,15.2432,227.3519,12.9,22.2708,436.7,22.7,135.6236,96.7,40.8314,30.5987,154.4253,338.0,14.5,215.1,79.1,168.5,88.0,248.6,413.0,39.7,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 09:00:00,158.8173,30.7,140.2044,35.4434,617.5,0.7492,828.0543,95.5035,207.9125,449.4,388.1524,115.6,58.3025,30.9192,359.9682,53.8,186.8,273.2,288.8,100.0,16.9,42.8961,78.2523,72.0,509.83,263.8,60.2,418.5984,220.4781,24.2566,67.0774,163.9,43.5,53.9215,508.709,74.5173,113.8,64.2,42.8,177.142,63.6247,15.2432,227.3519,14.0,22.2708,466.6,25.7,135.6236,113.3,40.8314,30.5987,187.5253,393.0,18.2,232.2,81.3,207.8,103.0,277.8,472.0,38.7,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 10:00:00,158.8173,35.4,140.2044,35.4434,658.5,0.7492,828.0543,95.5035,207.9125,483.6,388.1524,124.2,58.3025,30.9192,359.9682,52.9,208.1,311.6,323.2,94.3,21.8,42.8961,78.2523,72.7,509.83,286.9,64.0,418.5984,220.4781,24.2566,67.0774,172.7,49.7,53.9215,508.709,74.5173,124.8,77.9,44.7,177.142,63.6247,15.2432,227.3519,13.9,22.2708,497.4,27.2,135.6236,110.8,40.8314,30.5987,170.2253,455.5,27.3,248.4,69.8,220.4,113.4,283.6,511.7,53.8,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 11:00:00,158.8173,35.4,140.2044,35.4434,674.5,0.7492,828.0543,95.5035,207.9125,511.2,388.1524,129.4,58.3025,30.9192,359.9682,54.4,215.6,325.4,330.1,96.4,22.3,42.8961,78.2523,70.7,509.83,300.4,65.4,418.5984,220.4781,24.2566,67.0774,171.8,47.4,53.9215,508.709,74.5173,140.1,83.6,47.4,177.142,63.6247,15.2432,227.3519,14.6,22.2708,521.1,26.8,135.6236,82.9,40.8314,30.5987,166.9253,470.0,29.4,262.1,67.7,234.5,121.4,293.0,513.5,60.2,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 12:00:00,158.8173,45.6,140.2044,35.4434,687.0,0.7492,828.0543,95.5035,207.9125,521.4,388.1524,128.0,58.3025,30.9192,359.9682,54.2,218.6,322.3,335.9,111.9,22.2,42.8961,78.2523,72.0,509.83,305.2,65.7,418.5984,220.4781,24.2566,67.0774,178.5,49.8,53.9215,508.709,74.5173,135.5,83.5,49.2,177.142,63.6247,15.2432,227.3519,14.7,22.2708,524.7,26.5,135.6236,84.8,40.8314,30.5987,180.3253,456.5,26.8,260.6,70.3,241.0,122.6,300.1,520.6,59.9,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 13:00:00,158.8173,44.4,140.2044,35.4434,678.5,0.7492,828.0543,95.5035,207.9125,558.8,388.1524,124.4,58.3025,30.9192,359.9682,52.5,214.9,325.1,357.4,109.4,21.7,42.8961,78.2523,71.8,509.83,312.8,65.8,418.5984,220.4781,24.2566,67.0774,179.0,49.0,53.9215,508.709,74.5173,132.7,82.8,52.9,177.142,63.6247,15.2432,227.3519,14.2,22.2708,524.0,26.6,135.6236,98.9,40.8314,30.5987,214.6253,473.0,27.3,270.1,71.1,243.5,117.6,311.7,534.8,62.1,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 14:00:00,158.8173,41.4,140.2044,35.4434,687.5,0.7492,828.0543,95.5035,207.9125,525.4,388.1524,119.8,58.3025,30.9192,359.9682,51.1,205.7,331.0,346.1,103.0,20.6,42.8961,78.2523,78.5,509.83,314.1,65.7,418.5984,220.4781,24.2566,67.0774,186.0,45.1,53.9215,508.709,74.5173,137.3,81.3,50.9,177.142,63.6247,15.2432,227.3519,14.4,22.2708,512.9,25.8,135.6236,92.8,40.8314,30.5987,198.4253,472.0,29.8,269.8,77.4,244.0,113.1,312.2,531.4,61.3,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 15:00:00,158.8173,37.5,140.2044,35.4434,675.5,0.7492,828.0543,95.5035,207.9125,515.4,388.1524,118.4,58.3025,30.9192,359.9682,53.3,201.1,329.0,345.3,100.5,19.7,42.8961,78.2523,67.1,509.83,303.3,67.2,418.5984,220.4781,24.2566,67.0774,178.9,45.9,53.9215,508.709,74.5173,134.5,81.3,49.8,177.142,63.6247,15.2432,227.3519,14.2,22.2708,513.5,26.3,135.6236,90.0,40.8314,30.5987,171.4253,447.0,22.5,251.4,69.9,240.3,114.5,285.4,511.7,59.0,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 16:00:00,158.8173,35.8,140.2044,35.4434,652.5,0.7492,828.0543,95.5035,207.9125,509.2,388.1524,117.6,58.3025,30.9192,359.9682,51.7,194.2,317.7,336.4,107.6,20.5,42.8961,78.2523,66.4,509.83,302.7,65.6,418.5984,220.4781,24.2566,67.0774,172.0,41.6,53.9215,508.709,74.5173,130.4,78.2,50.5,177.142,63.6247,15.2432,227.3519,14.5,22.2708,499.0,25.9,135.6236,114.3,40.8314,30.5987,175.5253,430.5,22.1,238.6,68.2,224.7,113.8,259.7,475.2,52.1,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 17:00:00,158.8173,40.6,140.2044,35.4434,612.0,0.7492,828.0543,95.5035,207.9125,485.4,388.1524,114.2,58.3025,30.9192,359.9682,51.1,184.3,287.7,324.2,117.7,21.8,42.8961,78.2523,79.2,509.83,284.6,62.0,418.5984,220.4781,24.2566,67.0774,167.1,47.0,53.9215,508.709,74.5173,125.3,74.7,55.9,177.142,63.6247,15.2432,227.3519,14.0,22.2708,481.3,22.5,135.6236,113.0,40.8314,30.5987,185.7253,422.5,17.9,225.2,66.4,211.9,109.2,243.7,448.9,47.5,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 18:00:00,158.8173,47.9,140.2044,35.4434,597.5,0.7492,828.0543,95.5035,207.9125,430.8,388.1524,113.8,58.3025,30.9192,359.9682,55.5,172.8,233.8,317.0,130.1,19.5,42.8961,78.2523,83.6,509.83,265.6,50.9,418.5984,220.4781,24.2566,67.0774,155.1,49.6,53.9215,508.709,74.5173,116.1,63.4,52.2,177.142,63.6247,15.2432,227.3519,13.0,22.2708,451.0,18.2,135.6236,121.6,40.8314,30.5987,204.2253,376.5,13.4,202.7,68.2,181.5,100.3,231.2,415.9,39.5,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 19:00:00,158.8173,54.9,140.2044,35.4434,584.0,0.7492,828.0543,95.5035,207.9125,370.6,388.1524,112.0,58.3025,30.9192,359.9682,55.1,161.0,182.2,299.3,130.5,17.4,42.8961,78.2523,86.3,509.83,236.2,44.2,418.5984,220.4781,24.2566,67.0774,149.2,47.6,53.9215,508.709,74.5173,109.1,52.7,61.7,177.142,63.6247,15.2432,227.3519,12.4,22.2708,424.5,10.9,135.6236,120.9,40.8314,30.5987,190.4253,343.0,11.5,190.1,67.7,156.2,90.7,210.0,398.6,34.2,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 20:00:00,158.8173,48.4,140.2044,35.4434,582.5,0.7492,828.0543,95.5035,207.9125,333.8,388.1524,107.4,58.3025,30.9192,359.9682,51.3,159.0,137.3,287.9,107.9,15.5,42.8961,78.2523,76.1,509.83,230.1,39.9,418.5984,220.4781,24.2566,67.0774,144.6,48.1,53.9215,508.709,74.5173,103.9,47.7,56.6,177.142,63.6247,15.2432,227.3519,12.1,22.2708,406.7,9.2,135.6236,86.1,40.8314,30.5987,204.6253,324.0,12.5,179.0,62.7,142.7,82.0,196.3,394.9,37.5,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 21:00:00,158.8173,43.9,140.2044,35.4434,566.5,0.7492,828.0543,95.5035,207.9125,302.4,388.1524,108.0,58.3025,30.9192,359.9682,51.7,158.7,119.5,288.5,94.4,15.7,42.8961,78.2523,81.3,509.83,226.6,38.1,418.5984,220.4781,24.2566,67.0774,147.4,50.2,53.9215,508.709,74.5173,99.0,37.0,46.9,177.142,63.6247,15.2432,227.3519,12.4,22.2708,388.9,9.2,135.6236,84.6,40.8314,30.5987,216.0253,283.0,13.0,150.0,51.5,140.3,78.5,183.9,378.6,34.6,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 22:00:00,158.8173,39.2,140.2044,35.4434,543.0,0.7492,828.0543,95.5035,207.9125,303.2,388.1524,101.0,58.3025,30.9192,359.9682,53.3,155.1,109.9,276.4,97.1,16.1,42.8961,78.2523,87.2,509.83,223.1,37.6,418.5984,220.4781,24.2566,67.0774,142.6,47.6,53.9215,508.709,74.5173,99.2,33.8,48.6,177.142,63.6247,15.2432,227.3519,12.5,22.2708,374.9,9.2,135.6236,82.8,40.8314,30.5987,194.0253,258.5,11.7,108.2,48.9,141.6,75.7,178.2,358.0,34.6,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-07 23:00:00,158.8173,38.6,140.2044,35.4434,518.5,0.7492,828.0543,95.5035,207.9125,298.4,388.1524,85.4,58.3025,30.9192,359.9682,54.0,152.3,110.5,270.4,93.8,15.7,42.8961,78.2523,81.1,509.83,223.7,36.4,418.5984,220.4781,24.2566,67.0774,141.7,49.7,53.9215,508.709,74.5173,98.9,36.4,46.1,177.142,63.6247,15.2432,227.3519,12.3,22.2708,367.1,9.2,135.6236,84.7,40.8314,30.5987,182.0253,235.0,10.0,103.2,49.4,145.1,73.4,162.7,327.3,36.2,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-08 00:00:00,158.8173,33.4,140.2044,35.4434,513.0,0.7492,828.0543,95.5035,207.9125,271.6,388.1524,85.6,58.3025,30.9192,359.9682,54.2,144.6,100.2,265.5,89.7,15.8,42.8961,78.2523,79.8,509.83,214.0,38.3,418.5984,220.4781,24.2566,67.0774,142.8,48.3,53.9215,508.709,74.5173,99.1,35.5,44.6,177.142,63.6247,15.2432,227.3519,11.9,22.2708,362.0,8.5,135.6236,80.4,40.8314,30.5987,195.6253,217.0,8.3,104.5,44.7,129.8,70.3,174.8,324.4,37.6,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-08 01:00:00,158.8173,28.0,140.2044,35.4434,502.5,0.7492,828.0543,95.5035,207.9125,274.2,388.1524,84.8,58.3025,30.9192,359.9682,50.8,151.8,100.1,265.4,79.9,15.4,42.8961,78.2523,76.3,509.83,221.7,40.3,418.5984,220.4781,24.2566,67.0774,137.6,40.0,53.9215,508.709,74.5173,99.4,34.3,39.8,177.142,63.6247,15.2432,227.3519,12.3,22.2708,368.5,9.2,135.6236,77.5,40.8314,30.5987,190.9253,218.5,10.9,93.9,50.4,131.2,71.5,163.2,312.4,35.5,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-08 02:00:00,158.8173,23.9,140.2044,35.4434,499.0,0.7492,828.0543,95.5035,207.9125,284.6,388.1524,86.4,58.3025,30.9192,359.9682,48.2,150.4,98.3,261.8,71.5,15.6,42.8961,78.2523,64.2,509.83,222.7,40.0,418.5984,220.4781,24.2566,67.0774,139.4,36.6,53.9215,508.709,74.5173,99.0,35.7,35.8,177.142,63.6247,15.2432,227.3519,12.8,22.2708,362.8,9.1,135.6236,70.5,40.8314,30.5987,173.7253,208.0,10.6,93.2,49.8,131.7,69.5,156.1,307.8,36.8,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-08 03:00:00,158.8173,20.4,140.2044,35.4434,503.5,0.7492,828.0543,95.5035,207.9125,273.4,388.1524,87.4,58.3025,30.9192,359.9682,46.9,150.4,100.1,263.6,69.6,15.6,42.8961,78.2523,58.7,509.83,224.5,40.3,418.5984,220.4781,24.2566,67.0774,137.4,33.8,53.9215,508.709,74.5173,99.6,33.8,34.0,177.142,63.6247,15.2432,227.3519,12.5,22.2708,363.6,9.1,135.6236,64.2,40.8314,30.5987,164.3253,200.0,12.3,95.2,51.2,129.8,69.1,157.2,305.6,36.9,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-08 04:00:00,158.8173,19.8,140.2044,35.4434,511.0,0.7492,828.0543,95.5035,207.9125,276.2,388.1524,86.8,58.3025,30.9192,359.9682,46.5,151.6,101.7,264.4,67.5,15.8,42.8961,78.2523,48.4,509.83,215.1,40.1,418.5984,220.4781,24.2566,67.0774,141.6,33.3,53.9215,508.709,74.5173,100.4,35.1,31.7,177.142,63.6247,15.2432,227.3519,12.7,22.2708,369.1,9.1,135.6236,65.6,40.8314,30.5987,152.5253,198.0,10.9,102.7,50.3,129.1,69.7,153.9,305.6,36.6,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-08 05:00:00,158.8173,19.6,140.2044,35.4434,518.5,0.7492,828.0543,95.5035,207.9125,274.2,388.1524,90.0,58.3025,30.9192,359.9682,45.8,149.9,112.3,265.5,65.0,15.7,42.8961,78.2523,54.5,509.83,223.9,40.7,418.5984,220.4781,24.2566,67.0774,139.4,32.2,53.9215,508.709,74.5173,98.1,33.5,31.1,177.142,63.6247,15.2432,227.3519,12.5,22.2708,367.5,9.0,135.6236,53.4,40.8314,30.5987,167.2253,216.5,13.0,125.6,50.4,128.1,70.7,157.9,305.6,35.3,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-08 06:00:00,158.8173,19.2,140.2044,35.4434,520.0,0.7492,828.0543,95.5035,207.9125,306.0,388.1524,85.8,58.3025,30.9192,359.9682,45.6,151.1,132.9,272.0,72.3,15.4,42.8961,78.2523,62.5,509.83,238.3,49.0,418.5984,220.4781,24.2566,67.0774,148.6,33.0,53.9215,508.709,74.5173,98.9,43.9,31.9,177.142,63.6247,15.2432,227.3519,12.7,22.2708,389.7,9.1,135.6236,61.5,40.8314,30.5987,166.6253,253.5,11.5,145.3,53.2,135.0,71.6,173.5,321.5,39.0,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-08 07:00:00,158.8173,20.1,140.2044,35.4434,536.5,0.7492,828.0543,95.5035,207.9125,383.0,388.1524,83.4,58.3025,30.9192,359.9682,47.3,156.1,173.1,282.5,94.1,15.3,42.8961,78.2523,71.7,509.83,241.6,53.2,418.5984,220.4781,24.2566,67.0774,150.9,31.1,53.9215,508.709,74.5173,101.2,49.1,31.5,177.142,63.6247,15.2432,227.3519,12.8,22.2708,423.2,9.8,135.6236,101.6,40.8314,30.5987,179.1253,272.0,12.5,203.1,60.5,142.3,74.9,227.1,378.7,39.1,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-08 08:00:00,158.8173,24.6,140.2044,35.4434,570.0,0.7492,828.0543,95.5035,207.9125,453.2,388.1524,80.0,58.3025,30.9192,359.9682,50.0,176.3,233.9,302.9,102.0,16.4,42.8961,78.2523,71.6,509.83,258.6,55.6,418.5984,220.4781,24.2566,67.0774,164.1,37.4,53.9215,508.709,74.5173,106.6,50.7,35.0,177.142,63.6247,15.2432,227.3519,14.4,22.2708,437.4,21.9,135.6236,104.4,40.8314,30.5987,195.4253,337.0,12.3,212.5,69.8,176.4,81.2,254.8,448.6,42.2,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-08 09:00:00,158.8173,32.3,140.2044,35.4434,610.0,0.7492,828.0543,95.5035,207.9125,471.4,388.1524,87.0,58.3025,30.9192,359.9682,53.4,193.6,290.4,336.6,111.2,18.8,42.8961,78.2523,72.9,509.83,277.8,70.6,418.5984,220.4781,24.2566,67.0774,178.6,45.7,53.9215,508.709,74.5173,117.1,58.6,44.9,177.142,63.6247,15.2432,227.3519,14.4,22.2708,459.0,27.4,135.6236,115.2,40.8314,30.5987,198.2253,342.5,13.5,234.5,69.1,198.8,90.2,259.3,469.5,38.4,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-08 10:00:00,158.8173,37.8,140.2044,35.4434,641.0,0.7492,828.0543,95.5035,207.9125,514.0,388.1524,98.0,58.3025,30.9192,359.9682,52.5,205.2,329.0,329.2,100.4,23.6,42.8961,78.2523,77.0,509.83,301.1,79.9,418.5984,220.4781,24.2566,67.0774,183.4,52.5,53.9215,508.709,74.5173,127.1,67.5,51.6,177.142,63.6247,15.2432,227.3519,14.5,22.2708,500.7,31.0,135.6236,112.5,40.8314,30.5987,166.9253,402.5,12.9,252.5,68.7,213.0,103.1,275.3,494.8,50.9,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-08 11:00:00,158.8173,36.3,140.2044,35.4434,667.5,0.7492,828.0543,95.5035,207.9125,550.0,388.1524,104.4,58.3025,30.9192,359.9682,53.4,204.4,335.2,343.5,95.9,26.0,42.8961,78.2523,82.5,509.83,304.9,79.4,418.5984,220.4781,24.2566,67.0774,180.6,50.5,53.9215,508.709,74.5173,132.0,70.8,55.7,177.142,63.6247,15.2432,227.3519,14.3,22.2708,517.2,27.2,135.6236,86.8,40.8314,30.5987,187.7253,399.0,12.3,252.2,68.3,224.7,105.3,292.2,509.0,52.7,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-08 12:00:00,158.8173,38.5,140.2044,35.4434,681.5,0.7492,828.0543,95.5035,207.9125,557.0,388.1524,100.2,58.3025,30.9192,359.9682,54.4,201.4,328.1,368.9,108.8,24.5,42.8961,78.2523,74.3,509.83,308.1,80.7,418.5984,220.4781,24.2566,67.0774,184.9,47.4,53.9215,508.709,74.5173,130.9,71.4,51.6,177.142,63.6247,15.2432,227.3519,14.4,22.2708,529.1,28.8,135.6236,84.4,40.8314,30.5987,189.7253,376.5,13.9,260.0,66.7,225.6,104.1,295.4,505.2,52.6,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
2016-01-08 13:00:00,158.8173,34.9,140.2044,35.4434,683.0,0.7492,828.0543,95.5035,207.9125,562.4,388.1524,99.2,58.3025,30.9192,359.9682,52.3,190.8,326.1,356.1,109.4,24.7,42.8961,78.2523,76.1,509.83,303.7,82.7,418.5984,220.4781,24.2566,67.0774,189.9,48.0,53.9215,508.709,74.5173,134.0,74.4,58.1,177.142,63.6247,15.2432,227.3519,14.2,22.2708,526.4,27.7,135.6236,91.4,40.8314,30.5987,171.8253,411.0,14.0,254.3,70.8,219.4,103.9,316.1,535.4,52.1,17.6449,864.6173,40.9238,663.3426,71.0254,395.2055,336.4486
