timestamp,Robin_public_Carolina,Robin_lodging_Dorthy,Robin_education_Zenia,Robin_office_Dina,Robin_education_Derick,Robin_education_Della,Robin_education_Leslie,Robin_office_Sammie,Robin_education_Mercedes,Robin_education_Julius,Robin_education_Lashandra,Robin_education_Lizbeth,Robin_office_Gayle,Robin_office_Shirlene,Robin_education_Madeline,Robin_lodging_Phillip,Robin_education_Jasper,Robin_office_Wai,Robin_education_Terrance,Robin_lodging_Elmer,Robin_office_Addie,Robin_education_Cecilia,Robin_education_Kiera,Robin_lodging_Pricilla,Robin_education_So,Robin_office_Maryann,Robin_office_Serena,Robin_education_Derrick,Robin_education_Megan,Robin_office_Adolph,Robin_office_Lindsay,Robin_education_Takako,Robin_lodging_Oliva,Robin_office_Victor,Robin_education_Margarito,Robin_public_Cami,Robin_education_Kristopher,Robin_education_Billi,Robin_lodging_Celia,Robin_office_Donald,Robin_assembly_Colleen,Robin_office_Soledad,Robin_education_Audrea,Robin_office_Saul,Robin_lodging_Donna,Robin_office_Antonina,Robin_office_Erma,Robin_office_Zelma,Robin_lodging_Renea,Robin_lodging_Armand,Robin_education_Karyl,Robin_lodging_Janie,Shrew_office_Sherill,Shrew_office_Rose,Shrew_office_Nora,Shrew_office_Katherine,Shrew_office_Ila,Shrew_office_Doug,Shrew_office_Doris,Shrew_office_Lin,Shrew_office_Kenneth,Mouse_health_Buddy,Mouse_health_Modesto,Mouse_lodging_Vicente,Mouse_health_Justin,Mouse_health_Ileana,Mouse_health_Estela,Mouse_science_Micheal
2016/3/15 16:00,156.6694,26.3,142.2721,34.2212,665,0.7492,833.5311,87.8658,231.0183,531.4,387.1776,130.6,53.4666,27.2082,362.6165,72.6,189.6,324.9,351.1,123.9,28.6,47.4035,75.1151,83.2,476.3294,323,68.1,424.0011,231.355,24.8278,3.9419,172.9,66.2,49.4744,498.293,85.6602,208.8,91.5,63,160.792,50.5156,14.6662,296.0556,24,21.8241,516.7,43.2,135.0554,139.9,39.841,27.7937,180.3737,460,19.9,270.2,61.2,250.8,117.2,262.5,474,61.5,17.6449,1125.084,60,738.996,78,558,336.4486
2016/3/15 17:00,156.6694,27.3,142.2721,34.2212,619,0.7492,833.5311,87.8658,231.0183,511.8,387.1776,121.8,53.4666,27.2082,362.6165,71.2,172,309.4,340.2,137.7,25.8,47.4035,75.1151,87.2,476.3294,307.3,63.5,424.0011,231.355,24.8278,3.9419,160.6,74.2,49.4744,498.293,85.6602,202.4,86,81.6,160.792,50.5156,14.6662,296.0556,20.1,21.8241,502.8,39.3,135.0554,138.6,39.841,27.7937,191.5737,454,19.7,254.2,60.9,234.7,110.5,247.1,456.8,57.4,17.6449,1116.565,60,714.212,78,537,336.4486
2016/3/15 18:00,156.6694,37.7,142.2721,34.2212,594.5,0.7492,833.5311,87.8658,231.0183,454.8,387.1776,120.8,53.4666,27.2082,362.6165,73.2,161.7,268.6,313.5,149.6,23,47.4035,75.1151,108.8,476.3294,290.9,50.3,424.0011,231.355,24.8278,3.9419,151.2,84.9,49.4744,498.293,85.6602,191.9,83.7,100.9,160.792,50.5156,14.6662,296.0556,20.2,21.8241,463.9,31.9,135.0554,155.3,39.841,27.7937,211.7737,422.5,19.2,224.3,62,210.4,105.5,241.8,418.1,50.8,17.6449,1072.741,60,681.877,72,495,336.4486
2016/3/15 19:00,156.6694,49.2,142.2721,34.2212,572,0.7492,833.5311,87.8658,231.0183,398.6,387.1776,117.8,53.4666,27.2082,362.6165,73.3,157.6,209.6,297.7,158.3,23.6,47.4035,75.1151,106.6,476.3294,269.3,37.9,424.0011,231.355,24.8278,3.9419,137.1,90.4,49.4744,498.293,85.6602,182.2,75.9,100.2,160.792,50.5156,14.6662,296.0556,17.5,21.8241,445.9,21.1,135.0554,147.5,39.841,27.7937,223.9737,397.5,15.1,206.1,65.5,176.6,98.9,214.2,407,37.7,17.6449,1002.568,50,643.513,58,444,336.4486
2016/3/15 20:00,156.6694,50.3,142.2721,34.2212,552.5,0.7492,833.5311,87.8658,231.0183,350,387.1776,116.2,53.4666,27.2082,362.6165,82,150.6,167,280.3,151.8,19,47.4035,75.1151,118.4,476.3294,259.4,31.9,424.0011,231.355,24.8278,3.9419,133.2,87.5,49.4744,498.293,85.6602,185.6,63,96.9,160.792,50.5156,14.6662,296.0556,16.6,21.8241,424.4,15.6,135.0554,115.8,39.841,27.7937,242.7737,346,12.7,192.7,65,153.5,91.8,196.4,388.5,31.3,17.6449,968.362,50,605.157,53,406,336.4486
2016/3/15 21:00,156.6694,42.4,142.2721,34.2212,544,0.7492,833.5311,87.8658,231.0183,312.8,387.1776,113.8,53.4666,27.2082,362.6165,78.2,149,144.9,270.3,139.4,15.8,47.4035,75.1151,103.6,476.3294,252,30.1,424.0011,231.355,24.8278,3.9419,130.4,89.2,49.4744,498.293,85.6602,170.4,44.7,78.6,160.792,50.5156,14.6662,296.0556,16.3,21.8241,401.1,15.4,135.0554,105.8,39.841,27.7937,234.4737,315,11.6,162.4,51,144.2,84.1,173.7,366.8,32.2,17.6449,858.871,40,606.88,44,356,336.4486
2016/3/15 22:00,156.6694,39.1,142.2721,34.2212,531,0.7492,833.5311,87.8658,231.0183,303.6,387.1776,114.2,53.4666,27.2082,362.6165,72,149.7,126.1,265.5,129.1,14.9,47.4035,75.1151,113.9,476.3294,242.3,28.3,424.0011,231.355,24.8278,3.9419,129,83,49.4744,498.293,85.6602,163.8,23.5,71.6,160.792,50.5156,14.6662,296.0556,16.3,21.8241,387.9,15.4,135.0554,103.7,39.841,27.7937,213.5737,274,11.4,123.5,46.4,142.7,79.9,168.1,336.2,33.5,17.6449,754.596,40,645.475,39,340,336.4486
2016/3/15 23:00,156.6694,38.9,142.2721,34.2212,517,0.7492,833.5311,87.8658,231.0183,287.8,387.1776,108.4,53.4666,27.2082,362.6165,76.1,145.5,121.6,257.5,124.3,16.6,47.4035,75.1151,102.3,476.3294,238.3,27,424.0011,231.355,24.8278,3.9419,131.7,88.4,49.4744,498.293,85.6602,163.2,26.9,74.3,160.792,50.5156,14.6662,296.0556,16.2,21.8241,375.8,15.4,135.0554,102.6,39.841,27.7937,209.6737,245.5,11.1,117,47.7,143.8,77.7,164.2,303.4,30,17.6449,743.536,40,659.314,36,329,336.4486
2016/3/16 0:00,156.6694,34.9,142.2721,34.2212,489,0.7492,833.5311,87.8658,231.0183,284.2,387.1776,112.2,53.4666,27.2082,362.6165,67.8,147.2,107.2,247.6,111.3,15.5,47.4035,75.1151,102.1,476.3294,233.8,25.5,424.0011,231.355,24.8278,3.9419,131.5,80.1,49.4744,498.293,85.6602,157.2,21.6,64.1,160.792,50.5156,14.6662,296.0556,17.2,21.8241,363.5,15.1,135.0554,99,39.841,27.7937,215.9737,243.5,12.2,116.6,46.6,140.5,73,162.6,288.8,28.6,17.6449,725.201,30,615.895,32,325,336.4486
2016/3/16 1:00,156.6694,26.1,142.2721,34.2212,453,0.7492,833.5311,87.8658,231.0183,279.2,387.1776,109.8,53.4666,27.2082,362.6165,61.7,145.7,107.1,246.9,92.7,15.3,47.4035,75.1151,99.7,476.3294,232.4,26.3,424.0011,231.355,24.8278,3.9419,128.7,72.4,49.4744,498.293,85.6602,163,23,54.3,160.792,50.5156,14.6662,296.0556,16.1,21.8241,368.5,15.4,135.0554,91.2,39.841,27.7937,211.8737,242,12.3,107.6,46.4,141.7,73.6,153.4,294.6,29.5,17.6449,721.912,40,624.905,33,318,336.4486
2016/3/16 2:00,156.6694,19.9,142.2721,34.2212,480,0.7492,833.5311,87.8658,231.0183,276.2,387.1776,110,53.4666,27.2082,362.6165,56.5,145.3,107,239.4,80.8,16,47.4035,75.1151,77.8,476.3294,231.4,26.1,424.0011,231.355,24.8278,3.9419,129.5,52.8,49.4744,498.293,85.6602,160.4,18.1,44.1,160.792,50.5156,14.6662,296.0556,16.2,21.8241,369.2,15.5,135.0554,84.9,39.841,27.7937,191.4737,245.5,12.5,100.6,47.1,147.2,71.5,152.9,284.9,28.7,17.6449,715.548,30,641.003,32,314,336.4486
2016/3/16 3:00,156.6694,16.5,142.2721,34.2212,477.5,0.7492,833.5311,87.8658,231.0183,273.4,387.1776,108.8,53.4666,27.2082,362.6165,52.6,145.1,107.4,238.1,74.1,15,47.4035,75.1151,60.9,476.3294,234.5,26.2,424.0011,231.355,24.8278,3.9419,129.3,41.7,49.4744,498.293,85.6602,158.2,20.3,37.8,160.792,50.5156,14.6662,296.0556,16.5,21.8241,364.9,15.4,135.0554,75.3,39.841,27.7937,175.9737,241,9,100.5,48.6,143.2,71.5,149.2,284.2,30.3,17.6449,707.691,30,622.199,32,309,336.4486
2016/3/16 4:00,156.6694,15.5,142.2721,34.2212,480.5,0.7492,833.5311,87.8658,231.0183,270.6,387.1776,108,53.4666,27.2082,362.6165,50.4,143.6,106.4,238.9,71.6,15.4,47.4035,75.1151,57.5,476.3294,232.5,26.1,424.0011,231.355,24.8278,3.9419,127.6,41.5,49.4744,498.293,85.6602,156.6,18.5,33.5,160.792,50.5156,14.6662,296.0556,16.1,21.8241,364.1,15.5,135.0554,66.2,39.841,27.7937,165.4737,232.5,8.9,109.3,50.3,131.4,71.7,147.6,284.7,29.5,17.6449,706.26,30,613.529,32,307,336.4486
2016/3/16 5:00,156.6694,15.2,142.2721,34.2212,487,0.7492,833.5311,87.8658,231.0183,272.2,387.1776,109.2,53.4666,27.2082,362.6165,50.4,144.7,118.2,234.2,69.2,15.9,47.4035,75.1151,59.2,476.3294,240.6,29,424.0011,231.355,24.8278,3.9419,128.4,38,49.4744,498.293,85.6602,155.8,20.2,31.9,160.792,50.5156,14.6662,296.0556,16,21.8241,369.8,15.3,135.0554,65.4,39.841,27.7937,162.1737,243,8.8,139.8,53.1,130.4,72.4,149.1,280.3,32,17.6449,702.747,30,608.093,32,308,336.4486
2016/3/16 6:00,156.6694,15.6,142.2721,34.2212,486,0.7492,833.5311,87.8658,231.0183,303.4,387.1776,109.8,53.4666,27.2082,362.6165,48.9,144.2,140.9,239.4,83.7,15,47.4035,75.1151,60.7,476.3294,250.5,37.1,424.0011,231.355,24.8278,3.9419,134.4,40.7,49.4744,498.293,85.6602,155.9,28.9,31.4,160.792,50.5156,14.6662,296.0556,16.1,21.8241,392,15.3,135.0554,72.8,39.841,27.7937,174.8737,260,9.8,161.1,55.6,135.8,74.5,172.4,291.3,29.7,17.6449,704.686,30,613.529,32,307,336.4486
2016/3/16 7:00,156.6694,21.9,142.2721,34.2212,466,0.7492,833.5311,87.8658,231.0183,343.4,387.1776,106,53.4666,27.2082,362.6165,50.5,148.4,175.2,251.3,106.9,15.6,47.4035,75.1151,81.2,476.3294,256.4,37.3,424.0011,231.355,24.8278,3.9419,142.9,43.5,49.4744,498.293,85.6602,159,42.9,34.6,160.792,50.5156,14.6662,296.0556,17.7,21.8241,429.5,24.6,135.0554,107.4,39.841,27.7937,166.2737,300.5,13.1,207,61.2,149.8,78.2,236.6,347.8,33.8,17.6449,721.509,30,634.994,33,318,336.4486
2016/3/16 8:00,156.6694,30.8,142.2721,34.2212,526.5,0.7492,833.5311,87.8658,231.0183,398.4,387.1776,104.8,53.4666,27.2082,362.6165,54.7,175.4,230.5,280.8,126.4,15.5,47.4035,75.1151,75.3,476.3294,277.6,43.3,424.0011,231.355,24.8278,3.9419,153.6,57.3,49.4744,498.293,85.6602,170.8,59.2,45.6,160.792,50.5156,14.6662,296.0556,19.2,21.8241,433.2,37.9,135.0554,114.3,39.841,27.7937,188.5737,370.5,13.9,242.6,66.9,178.4,84.7,271,430.5,34.5,17.6449,755.129,40,733.14,46,371,336.4486
2016/3/16 9:00,156.6694,31.9,142.2721,34.2212,551,0.7492,833.5311,87.8658,231.0183,483.8,387.1776,112.2,53.4666,27.2082,362.6165,59.4,189.3,276.6,299.3,120.6,20.5,47.4035,75.1151,83,476.3294,313.4,60.4,424.0011,231.355,24.8278,3.9419,166,74.3,49.4744,498.293,85.6602,179.6,72.1,59.9,160.792,50.5156,14.6662,296.0556,20,21.8241,470.7,41.2,135.0554,132.7,39.841,27.7937,197.5737,433,16.5,252.7,80.3,220.5,102.3,275.5,458.8,45.2,17.6449,838.144,60,786.239,64,467,336.4486
2016/3/16 10:00,156.6694,33.1,142.2721,34.2212,643.5,0.7492,833.5311,87.8658,231.0183,552.6,387.1776,120.2,53.4666,27.2082,362.6165,63,198.7,309.1,317.6,113.7,23.7,47.4035,75.1151,89.6,476.3294,336,68.8,424.0011,231.355,24.8278,3.9419,173.3,74,49.4744,498.293,85.6602,196.7,82.4,63.6,160.792,50.5156,14.6662,296.0556,20.3,21.8241,510.9,41,135.0554,138.7,39.841,27.7937,213.1737,480,18.5,264.8,67.1,246.7,114,299.5,495.4,48.8,17.6449,908.105,60,817.33,76,536,336.4486
2016/3/16 11:00,156.6694,28.3,142.2721,34.2212,661,0.7492,833.5311,87.8658,231.0183,562.2,387.1776,126.6,53.4666,27.2082,362.6165,65.7,204.7,320.8,336,121.1,21.7,47.4035,75.1151,86.4,476.3294,348.9,69.9,424.0011,231.355,24.8278,3.9419,179.7,69.2,49.4744,498.293,85.6602,202.9,90,64.4,160.792,50.5156,14.6662,296.0556,20.5,21.8241,539.1,40.5,135.0554,105.4,39.841,27.7937,198.4737,504,19.1,283.9,64.7,266.3,117.4,311.4,524.3,54.3,17.6449,940.532,60,831.118,76,547,336.4486
2016/3/16 12:00,156.6694,29,142.2721,34.2212,662.5,0.7492,833.5311,87.8658,231.0183,554.4,387.1776,127.8,53.4666,27.2082,362.6165,72.4,205.3,332.3,352.2,124.1,25.1,47.4035,75.1151,75.6,476.3294,349.2,69,424.0011,231.355,24.8278,3.9419,182.8,64.7,49.4744,498.293,85.6602,203.9,90.7,69.1,160.792,50.5156,14.6662,296.0556,21.5,21.8241,536.5,40.7,135.0554,108.2,39.841,27.7937,195.5737,484.5,18.7,289.8,62.4,251.4,118.1,315.7,528.4,59.2,17.6449,951.311,50,866.605,76,561,336.4486
2016/3/16 13:00,156.6694,33.6,142.2721,34.2212,664,0.7492,833.5311,87.8658,231.0183,574.6,387.1776,129.2,53.4666,27.2082,362.6165,78.4,205.5,322.1,346.1,134,26.2,47.4035,75.1151,79.7,476.3294,346.8,72.3,424.0011,231.355,24.8278,3.9419,179.4,72.4,49.4744,498.293,85.6602,196.3,91.1,78.7,160.792,50.5156,14.6662,296.0556,21,21.8241,527.7,40.9,135.0554,107.1,39.841,27.7937,196.5737,487.5,19,282.9,64.8,246.1,117.4,339.5,531.2,59.1,17.6449,939.748,60,858.299,78,557,336.4486
2016/3/16 14:00,156.6694,29.6,142.2721,34.2212,662.5,0.7492,833.5311,87.8658,231.0183,578,387.1776,131.4,53.4666,27.2082,362.6165,75.6,205.3,320.2,345.2,131.8,25.5,47.4035,75.1151,83,476.3294,354.2,70.6,424.0011,231.355,24.8278,3.9419,178.9,75,49.4744,498.293,85.6602,209.7,88.3,75.1,160.792,50.5156,14.6662,296.0556,21.4,21.8241,536.4,40.9,135.0554,105.8,39.841,27.7937,180.6737,488,18.5,293.9,67.7,256.6,117.7,317,512.2,48.3,17.6449,935.44,50,849.999,76,561,336.4486
2016/3/16 15:00,156.6694,27.1,142.2721,34.2212,667,0.7492,833.5311,87.8658,231.0183,535.2,387.1776,141.4,53.4666,27.2082,362.6165,74.8,200.8,308.4,358,138.2,24.9,47.4035,75.1151,86.3,476.3294,345.9,69.4,424.0011,231.355,24.8278,3.9419,176,74.4,49.4744,498.293,85.6602,210.2,86.9,67.5,160.792,50.5156,14.6662,296.0556,21.6,21.8241,528.5,39.9,135.0554,117.3,39.841,27.7937,168.7737,467,20.1,292.1,67.3,255.5,115.6,289.7,504.6,46.1,17.6449,925.977,60,855.875,74,555,336.4486
2016/3/16 16:00,156.6694,24.3,142.2721,34.2212,617.5,0.7492,833.5311,87.8658,231.0183,505.8,387.1776,135,53.4666,27.2082,362.6165,70.4,201.4,315.1,344.7,143.7,25.5,47.4035,75.1151,92.7,476.3294,342,67.2,424.0011,231.355,24.8278,3.9419,168.9,77.6,49.4744,498.293,85.6602,195.5,90.4,66.7,160.792,50.5156,14.6662,296.0556,21.5,21.8241,507.8,37.9,135.0554,135.1,39.841,27.7937,187.5737,465.5,19.7,262.7,68,242,113.6,258.2,474.7,49,17.6449,937.754,60,842.667,76,548,336.4486
2016/3/16 17:00,156.6694,29.9,142.2721,34.2212,626,0.7492,833.5311,87.8658,231.0183,494.6,387.1776,127.6,53.4666,27.2082,362.6165,71.2,177.7,294.4,327.1,133,26.6,47.4035,75.1151,102.8,476.3294,332.6,61.8,424.0011,231.355,24.8278,3.9419,163.1,80,49.4744,498.293,85.6602,162.9,83.4,71.4,160.792,50.5156,14.6662,296.0556,21.3,21.8241,484.3,33.6,135.0554,149.6,39.841,27.7937,206.4737,441,19.4,247.5,61.7,229.1,108.2,244.4,449.9,47.4,17.6449,959.553,50,807.686,73,542,336.4486
2016/3/16 18:00,156.6694,36.6,142.2721,34.2212,578,0.7492,833.5311,87.8658,231.0183,455,387.1776,117,53.4666,27.2082,362.6165,69.6,168.8,262,306.5,161.3,23.7,47.4035,75.1151,103,476.3294,315.7,48.2,424.0011,231.355,24.8278,3.9419,151.5,85,49.4744,498.293,85.6602,182.9,79,95.7,160.792,50.5156,14.6662,296.0556,20.9,21.8241,455.8,32.8,135.0554,174.6,39.841,27.7937,224.3737,427.5,19.3,225.7,62.1,205.3,102.8,233.3,426.1,51.4,17.6449,882.294,60,753.515,71,495,336.4486
2016/3/16 19:00,156.6694,46.2,142.2721,34.2212,563,0.7492,833.5311,87.8658,231.0183,398.4,387.1776,117.8,53.4666,27.2082,362.6165,74.6,159.7,210.2,290.4,166.6,22.8,47.4035,75.1151,102,476.3294,291.9,37.4,424.0011,231.355,24.8278,3.9419,138.4,91.7,49.4744,498.293,85.6602,177.8,72.8,108.2,160.792,50.5156,14.6662,296.0556,19.3,21.8241,438.6,19,135.0554,155.4,39.841,27.7937,235.5737,381.5,17.4,211.2,63,180.4,94,215.3,405.6,42,17.6449,817.703,50,705.814,56,448,336.4486
2016/3/16 20:00,156.6694,41.9,142.2721,34.2212,563,0.7492,833.5311,87.8658,231.0183,345.2,387.1776,115.4,53.4666,27.2082,362.6165,81.7,152.7,172.6,273.4,143.6,20.1,47.4035,75.1151,108.7,476.3294,271,31.9,424.0011,231.355,24.8278,3.9419,134.6,90.9,49.4744,498.293,85.6602,164.5,63.3,97.5,160.792,50.5156,14.6662,296.0556,18.6,21.8241,418.3,14.7,135.0554,113.2,39.841,27.7937,230.8737,346.5,15.8,196.6,59.8,155,87.1,194.5,387.7,32.8,17.6449,785.104,40,682.502,50,394,336.4486
2016/3/16 21:00,156.6694,41.3,142.2721,34.2212,549,0.7492,833.5311,87.8658,231.0183,293.6,387.1776,114.6,53.4666,27.2082,362.6165,75.7,149.9,142.6,261.8,140.7,16.5,47.4035,75.1151,103.6,476.3294,260.4,29.3,424.0011,231.355,24.8278,3.9419,133.9,85.8,49.4744,498.293,85.6602,158.4,40,83.9,160.792,50.5156,14.6662,296.0556,18.4,21.8241,400.2,14.8,135.0554,104.9,39.841,27.7937,236.3737,311.5,15.2,167.3,51.3,147.8,84.3,170.9,373,35,17.6449,766.662,50,641.193,46,367,336.4486
2016/3/16 22:00,156.6694,42.6,142.2721,34.2212,499,0.7492,833.5311,87.8658,231.0183,292.2,387.1776,114,53.4666,27.2082,362.6165,75.7,148.1,124.4,245.7,123,17.6,47.4035,75.1151,100.1,476.3294,241.5,26.5,424.0011,231.355,24.8278,3.9419,132,83.1,49.4744,498.293,85.6602,151.7,21.9,78,160.792,50.5156,14.6662,296.0556,17.9,21.8241,381.2,14.9,135.0554,104.9,39.841,27.7937,227.5737,279,14.1,121.2,48.8,148.6,77.7,168.9,349.2,31.7,17.6449,739.743,40,597.21,39,352,336.4486
2016/3/16 23:00,156.6694,38.9,142.2721,34.2212,499,0.7492,833.5311,87.8658,231.0183,286.2,387.1776,114,53.4666,27.2082,362.6165,70.2,146.3,121.6,237.9,123.9,16,47.4035,75.1151,108.5,476.3294,238.6,24.7,424.0011,231.355,24.8278,3.9419,131,86.8,49.4744,498.293,85.6602,149.7,24.2,78.4,160.792,50.5156,14.6662,296.0556,18.3,21.8241,369.5,14.8,135.0554,100.9,39.841,27.7937,226.5737,242,14.2,116.2,46.6,151.7,74.9,168.1,322.5,32.6,17.6449,729.739,40,606.918,34,347,336.4486
2016/3/17 0:00,156.6694,32.9,142.2721,34.2212,474,0.7492,833.5311,87.8658,231.0183,280.8,387.1776,106.6,53.4666,27.2082,362.6165,63.9,144.3,107.3,238.3,112.5,15.6,47.4035,75.1151,98.8,476.3294,236.3,24.1,424.0011,231.355,24.8278,3.9419,136.4,78.1,49.4744,498.293,85.6602,152.9,24,62.2,160.792,50.5156,14.6662,296.0556,17.5,21.8241,360.8,15.5,135.0554,99.9,39.841,27.7937,210.0737,239,11.7,114.1,47.3,146.2,72.8,159.4,299,33.2,17.6449,715.804,30,607,31,327,336.4486
2016/3/17 1:00,156.6694,27.9,142.2721,34.2212,456,0.7492,833.5311,87.8658,231.0183,284.4,387.1776,111.4,53.4666,27.2082,362.6165,62.6,146.3,105.8,239.9,98,16.8,47.4035,75.1151,96.6,476.3294,237.6,24.3,424.0011,231.355,24.8278,3.9419,132.3,67.3,49.4744,498.293,85.6602,153,21.8,52.5,160.792,50.5156,14.6662,296.0556,18.4,21.8241,357.9,14.9,135.0554,92.9,39.841,27.7937,215.6737,246.5,13.3,118.7,47.1,143.6,72.3,170.7,293.6,29.7,17.6449,706.795,30,590.86,32,323,336.4486
2016/3/17 2:00,156.6694,20.4,142.2721,34.2212,459,0.7492,833.5311,87.8658,231.0183,272.4,387.1776,108,53.4666,27.2082,362.6165,57.3,146.3,105.9,236.6,87,16.3,47.4035,75.1151,74.9,476.3294,234.6,24.4,424.0011,231.355,24.8278,3.9419,129.4,55.4,49.4744,498.293,85.6602,153.4,20.9,47.4,160.792,50.5156,14.6662,296.0556,18.4,21.8241,359.3,14.9,135.0554,83.8,39.841,27.7937,192.1737,246.5,12.7,110.8,47.5,149.2,71.9,174,288,30.3,17.6449,707.242,30,585.472,32,321,336.4486
2016/3/17 3:00,156.6694,18.3,142.2721,34.2212,473,0.7492,833.5311,87.8658,231.0183,273.8,387.1776,109,53.4666,27.2082,362.6165,56.2,145.5,106.4,240.1,86.5,16.5,47.4035,75.1151,64.7,476.3294,235.7,24.8,424.0011,231.355,24.8278,3.9419,132.7,45.6,49.4744,498.293,85.6602,151.1,23.1,42.3,160.792,50.5156,14.6662,296.0556,18.6,21.8241,357.3,14.8,135.0554,78.4,39.841,27.7937,182.4737,245.5,10.5,110.1,49.6,145.2,69.4,150.3,295,29.3,17.6449,697.634,30,587.058,32,328,336.4486
2016/3/17 4:00,156.6694,16.3,142.2721,34.2212,443.5,0.7492,833.5311,87.8658,231.0183,277.4,387.1776,108,53.4666,27.2082,362.6165,51.6,148.2,109.5,243.2,81.5,16.6,47.4035,75.1151,55.9,476.3294,241.5,24.9,424.0011,231.355,24.8278,3.9419,130.5,43.4,49.4744,498.293,85.6602,151.2,21.1,36.5,160.792,50.5156,14.6662,296.0556,18.7,21.8241,355.3,14.9,135.0554,76.5,39.841,27.7937,178.6737,235,10.3,116.8,49.7,134.5,69.3,150.8,287.6,31.6,17.6449,695.977,20,576.742,32,325,336.4486
2016/3/17 5:00,156.6694,16,142.2721,34.2212,487,0.7492,833.5311,87.8658,231.0183,277.2,387.1776,110.8,53.4666,27.2082,362.6165,49.6,146.9,122,238.1,72.8,16.8,47.4035,75.1151,54.7,476.3294,237.9,27.5,424.0011,231.355,24.8278,3.9419,133.9,39.1,49.4744,498.293,85.6602,149.3,20.3,34.2,160.792,50.5156,14.6662,296.0556,18.7,21.8241,364.6,14.7,135.0554,68.1,39.841,27.7937,161.8737,252.5,10.2,148.1,54,131.4,70.3,160.4,295.3,31,17.6449,697.537,30,570.954,32,327,336.4486
2016/3/17 6:00,156.6694,16.9,142.2721,34.2212,474,0.7492,833.5311,87.8658,231.0183,322,387.1776,106.6,53.4666,27.2082,362.6165,49.4,147.7,144.8,242.9,84.7,15.8,47.4035,75.1151,69.1,476.3294,247.6,36.2,424.0011,231.355,24.8278,3.9419,138.7,41.4,49.4744,498.293,85.6602,151.8,28.2,33.9,160.792,50.5156,14.6662,296.0556,18.9,21.8241,384.8,14.8,135.0554,73.6,39.841,27.7937,161.9737,263.5,11.7,167.3,57.9,136.5,73.1,241.5,295.6,33.4,17.6449,704.167,30,576.527,33,328,336.4486
2016/3/17 7:00,156.6694,21.6,142.2721,34.2212,468.5,0.7492,833.5311,87.8658,231.0183,363.2,387.1776,103,53.4666,27.2082,362.6165,49.8,151.2,177,251,107.5,16.6,47.4035,75.1151,79,476.3294,248.7,36.6,424.0011,231.355,24.8278,3.9419,140.9,43.9,49.4744,498.293,85.6602,154.4,43.4,36,160.792,50.5156,14.6662,296.0556,20.5,21.8241,411.1,25.7,135.0554,110.3,39.841,27.7937,175.6737,305.5,14,200.6,60.5,147.5,79.8,245.3,354.9,32.1,17.6449,713.237,40,615.979,33,336,336.4486
2016/3/17 8:00,156.6694,28.8,142.2721,34.2212,517,0.7492,833.5311,87.8658,231.0183,433.2,387.1776,104.6,53.4666,27.2082,362.6165,54.3,177.6,236.4,282.6,129.9,16.3,47.4035,75.1151,79.9,476.3294,270,41.9,424.0011,231.355,24.8278,3.9419,158.9,55.9,49.4744,498.293,85.6602,164.6,61.1,45.4,160.792,50.5156,14.6662,296.0556,22.9,21.8241,436.8,38.7,135.0554,113.6,39.841,27.7937,195.7737,351,14.5,238.1,68.5,177.9,85.5,262.9,437.3,36.4,17.6449,755.256,40,693.662,50,381,336.4486
2016/3/17 9:00,156.6694,32.8,142.2721,34.2212,580.5,0.7492,833.5311,87.8658,231.0183,489.8,387.1776,110.8,53.4666,27.2082,362.6165,61.8,195.9,284.4,303.7,125.8,21,47.4035,75.1151,85.9,476.3294,298.6,58.3,424.0011,231.355,24.8278,3.9419,175.6,70.2,49.4744,498.293,85.6602,174.2,66.9,55.7,160.792,50.5156,14.6662,296.0556,22.2,21.8241,470.3,42.1,135.0554,130.1,39.841,27.7937,191.2737,405,16.3,244.9,74.4,215.7,96.3,266.5,490.1,40.6,17.6449,825.757,50,774.006,66,477,336.4486
2016/3/17 10:00,156.6694,31.4,142.2721,34.2212,630.5,0.7492,833.5311,87.8658,231.0183,544.6,387.1776,118.6,53.4666,27.2082,362.6165,62.7,200.9,313,318.1,122.1,21.5,47.4035,75.1151,79.9,476.3294,320.2,66.9,424.0011,231.355,24.8278,3.9419,184.6,71.1,49.4744,498.293,85.6602,187.6,78.1,64.9,160.792,50.5156,14.6662,296.0556,22.4,21.8241,504.1,44.9,135.0554,126,39.841,27.7937,190.9737,455.5,16.9,272.6,64.3,219.5,107.1,297.5,507.9,48.3,17.6449,899.694,60,820.094,77,539,336.4486
2016/3/17 11:00,156.6694,29.2,142.2721,34.2212,661,0.7492,833.5311,87.8658,231.0183,546.2,387.1776,121.6,53.4666,27.2082,362.6165,62.8,201.9,325.2,348.5,117.1,22.7,47.4035,75.1151,83.7,476.3294,334.1,69.2,424.0011,231.355,24.8278,3.9419,192.2,66.1,49.4744,498.293,85.6602,195.2,81.5,63.3,160.792,50.5156,14.6662,296.0556,21.8,21.8241,534.1,43.5,135.0554,102.7,39.841,27.7937,196.0737,456,17.3,272.3,61.7,239.6,110.2,302,519.7,48.7,17.6449,927.161,50,840.55,74,564,336.4486
